Date,IVM2 Bosch Machine,DC8 C Block Basement,DC97 C Block Canteen,DC684 Topicals,DC247 CT Liquid Inh,Archive Store,C Block T15 DC124,C Block T5 DC22A,C Block T6 DC22B,C Block T16 DC150,E Block,Incoming Supply TX1 Hourly,H Block T2 DC43B,J Block T11 DC62,DC60 Stiefel,Cool Twr T17 DC156,K Block T10 DC70D,K Block T12 DC86,K Block T7 DC70A,K Block T8 DC70B,K Block T9 DC70C,L Block T13,M Block,Site Incomer,L Block Steam,IVM1 DC146,DC155 Basement,DC141 Basement,IVM2 DC940,Manor House DC761,Indigo Chiller 1,Indigo Chiller 2,43-24 Comp 3 H Blk Hourly,Air Compressor 2,Air Compressor 1,DC27-32 SSC Elec,DC3 SPS Packing Elec,O Block Elec Meter,LDT DC2 Elec,43-21 DC69 Workshop Hourly,43-27 DC29 D Blk Base Hourly,DC1 Basement,DC279 Liq Inh HVAC,DC14 Liquid Inh,43-19 Chiller 4 Sec A Hourly,43-17 Chiller 4 Sec B Hourly,43-20 Chiller 5 Sec A Hourly,IVM1 DC145,DC139 Hourly ElecUse,DC10 Elec Hour Usag,DC818 Elec Hour Usag,DC240 Electric Meter,DC819 Elec Hour Usag,DC565 Elec Meter,Chiller 1 Hourly Use,Chiller 2 Hourly Use,Chiller 3 Hourly Use,43-3 CHW PwrPact Hourly,43-5 Indigo Chiller 1 Hourly,43-28 Chiller 2,DC140 Hourly ElecUse,DC147 WFI,PurWatDistSkid Elec,PurWatGenSkid Elec,K2A Glatt Ref 2 Elec,K2A Glatt Ref 1 Elec,CHP No1 kWHr Meter,CHP No2 kWHr Meter,Power Island Parasitic Meter,LV Swbrd Daily Meter
2017-05-16 00:00:00,681,1999,862,508.2613095,376.2587644,189,8680.783929,7510.341071,3870.028266,6258.025595,3584,11155,9900,2655,1848,1887,1144,7757,3413.452679,3128.029955,11938,4020,203,31030,298,718,1099,3700,2973,87,496,6,1707,3,2325,312.9353948,584,299,168,707,517,643,238,994,330,1905,863.3933333,2864,1477,1108,482,1081,61,963,1322,1462,429,2035,2794,3069,737,1837,232,177,202,248,25490,24990,1295.6,1692
2017-05-17 00:00:00,655,1750,848,508.2613095,376.2587644,161,8680.783929,7510.341071,3870.028266,6258.025595,3336,9164,8080,2842,1755,1671,642,6683,3413.452679,3128.029955,9307,3987,206,22705,32,716,1034,3535,2851,72,280,8,1652,1,2048,312.9353948,531,298,171,688,478,611,227,1060,36,1635,863.3933333,2697,1507,1034,446,1023,59,727,524,562,92,1730,1705,1837,701,1755,220,170,6,7,24980,23910,1199,1621
2017-05-18 00:00:00,681,1782,849,508.2613095,376.2587644,185,8680.783929,7510.341071,3870.028266,6258.025595,3636,9902,7930,3390,1826,1559,670,6842,3413.452679,3128.029955,9482,3716,220,36380,224,740,869,3601,2898,73,298,8,1979,93,1988,312.9353948,521,334,179,684,501,541,236,1290,126,1767,863.3933333,2899,1588,1079,463,1073,61,961,517,585,125,1717,1987,2144,755,1855,230,176,7,7,20200,18110,1079.4,1656
2017-05-19 00:00:00,621,1731,834,508.2613095,376.2587644,551,8680.783929,7510.341071,3870.028266,6258.025595,3395,8742,7310,2816,1816,1803,667,6334,3413.452679,3128.029955,8116,3907,223,16805,4229.118151,792,754,3341,2848,84,200,8,1609,1,2063,312.9353948,438,304,154,615,457,478,236,1228,23,1625,863.3933333,2691,1689,1061,465,1060,64,930,447,428,10,1667,1318,1506,717,1815,244,175,6,8,27410,24940,1227.2,1653
2017-05-20 00:00:00,620,1497,411,508.2613095,376.2587644,172,8680.783929,7510.341071,3870.028266,6258.025595,2880,7631,5590,2003,1654,1595,632,5033,3413.452679,3128.029955,5261,2879,78,4385,128,928,859,2636,2606,48,142,8,1703.464471,3,3074,312.9353948,262,257,113,335,259,446,236,1224,14,1481,863.3933333,2444,1610,946,466,985,61,297,537,257,30,1386,1162,1159,539,1686,235,177,6,8,27520,24980,1241.6,1517
2017-05-21 00:00:00,621,1495,509,508.2613095,376.2587644,171,8680.783929,7510.341071,3870.028266,6258.025595,2989,8196,5470,2056,1656,1610,612,5125,3413.452679,3128.029955,5441,3005,81,5400,62,694,808,2802,2691,52,216,6,1703.464471,4,3036,312.9353948,177,258,125,327,268,478,235,1213,27,1575,863.3933333,2558,1618,965,469,1006,64,323,510,385,11,1452,1452,1482,540,1691,227,171,6,8,27550,25020,1270.6,1547
2017-05-22 00:00:00,642,1759,919,508.2613095,376.2587644,206,8680.783929,7510.341071,3870.028266,6258.025595,3599,9966,7620,2834,1783,1818,675,6869,3413.452679,3128.029955,9744,4128,244,22190,160,726,876,3508,2918,92,402,8,1253,3,2539,312.9353948,504,348,170,627,468,543,238,1154,98,1720,863.3933333,2862,1748,1131,470,1083,63,652,883,960,205,1792,2083,2206,757,1809,231,173,6,8,27470,24940,1300.2,1686
2017-05-23 00:00:00,731,1771,886,508.2613095,376.2587644,179,8680.783929,7510.341071,3870.028266,6258.025595,3562,9949,8580,2795,1774,1709,674,6936,3413.452679,3128.029955,10224,3895,229,30560,228,723,758,3598,2902,81,428,10,1552,4,2382,312.9353948,500,285,186,677,481,564,236,1284,47,1786,863.3933333,2817,1697,1112,486,1057,63,731,699,785,199,1718,2089,2186,733,1816,231,177,7,8,19410,24910,1232.4,1668
2017-05-24 00:00:00,710,1820,929,508.2613095,376.2587644,188,8680.783929,7510.341071,3870.028266,6258.025595,3527,11894,9600,3941,1828,1762,678,7155,3413.452679,3128.029955,13002,4349,257,31965,280,750,876,3684,3016,77,874,8,1992,3,2064,312.9353948,564,319,266,667,497,540,236,1290,769,1961,863.3933333,2914,1661,1154,491,1053,60,750,1924,2231,558,2003,3424,3721,772,1835,229,175,7,8,27380,24830,1351.6,1685
2017-05-25 00:00:00,651,1948,934,508.2613095,376.2587644,192,8680.783929,7510.341071,3870.028266,6258.025595,3823,12709,12340,4283,1870,1941,1458,7708,3413.452679,3128.029955,14290,4834,278,39915,32,715,843,3519,2993,79,910,230,1937,2,2218,312.9353948,607,358,294,694,510,552,237,1242,975,2003,872,2951,1677,1187,479,1023,69,960,2900,2530,523,2242,3742,3871,804,1726,230,177,375,403,26620,24250,1417.8,1690
2017-05-26 00:00:00,650,1925,918,508.2613095,376.2587644,196,8680.783929,7510.341071,3870.028266,6258.025595,3747,12098,11720,4444,1907,1798,896,6691,3413.452679,3128.029955,13135,4662,257,35925,150,732,775,3433,2929,77,858,330,1752,2,2156,312.9353948,547,373,250,679,486,445,237,1314,11,2040,3005,2814,1696,1172,496,1022,69,1045,2262,2633,477,2137,3226,3517,745,1770,231,179,103,133,27350,23690,1390.8,1693
2017-05-27 00:00:00,616,1610,478,508.2613095,376.2587644,173,8680.783929,7510.341071,3870.028266,6258.025595,3058,9146,8410,2934,1685,1636,705,5379,3413.452679,3128.029955,7865,3268,66,15315,70,691,568,2745,2824,41,548,104,537,3,2671,312.9353948,302,251,116,284,227,407,239,1275,11,1860,2316,2442,1562,1000,492,937,67,219,1210,1685,321,1520,1918,1869,685,1706,228,170,7,21,25860,23390,1269.8,1530
2017-05-28 00:00:00,618,1612,485,508.2613095,376.2587644,168,8680.783929,7510.341071,3870.028266,6258.025595,2959,8679,8250,2201,1681,1622,699,5321,3413.452679,3128.029955,7666,2609,61,9835,562,692,612,2753,2800,40,526,68,1291,1,1921,312.9353948,206,267,120,294,220,407,238,1225,10,1802,2096,2434,1469,987,491,955,63,233,930,1364,349,1424,1709,1628,667,1693,227,170,7,8,27370,24850,1256.4,1529
2017-05-29 00:00:00,617,1624,509,508.2613095,376.2587644,155,8680.783929,7510.341071,3870.028266,6258.025595,2912,7480,7400,1438,1666,1575,687,6362,3413.452679,3128.029955,8026,3231,159,8360,14,693,604,2495,2782,43,336,8,66,4,2925,312.9353948,500,223,220,365,263,322,236,743,11,1529,1917,2442,1542,1014,487,898,62,157,525,893,157,1306,1043,947,642,1660,230,171,7,8,27460,24930,1212.2,1519
2017-05-30 00:00:00,635,1967,927,508.2613095,376.2587644,176,8680.783929,7510.341071,3870.028266,6258.025595,3532,9697,9730,2608,1789,1214,1109,7458,3413.452679,3128.029955,10941,3805,191,55815,524,715,769,3225,2894,80,478,64,1886,2,2150,312.9353948,642,280,288,651,461,555,236,1140,11,1873,2219,2834,1731,1102,478,1055,62,738,945,1398,307,1638,1841,1824,755,1824,235,182,124,334,10850,9910,769.4,1700
2017-05-31 00:00:00,688,1702,835,292,376.2587644,184,4360,3346,2411,3033,3399,8860,9930,3477,1708,888,848,6771,3413.452679,3128.029955,10370,4269,234,73860,6,702,870,3248,2840,69,422,112,1821,2,2021,312.9353948,634,310,278,675,433,528,226,1167,9,1772,2209,2551,1690,1010,447,960,64,741,848,1228,175,1338,1586,1492,703,1740,222,172,127,83,25012.82575,25016.74463,430.6,1636
2017-06-01 00:00:00,637,1904,906,544,376.2587644,176,8980,6836,5269,6720,3246,9869,10280,3773,1797,960,932,7120,332,3128.029955,11594,4586,274,80810,144,705,1048,3445,2933,78,634,170,1951,2,2134,312.9353948,567,312,247,736,477,570,237,1299,10,1738,2039,2700,1675,1116,468,999,68,890,1353,1901,334,1721,2217,2255,723,1798,231,175,196,54,25012.82575,25016.74463,441.8,1730
2017-06-02 00:00:00,739,1862,854,456,376.2587644,174,8620,6355,4768,6604,2762,8801,9350,2742,1858,883,839,6517,3413.452679,3128.029955,10372,4538,246,74485,124,732,989,3250,2915,73,530,62,1615,3,2194,312.9353948,355,284,133,654,444,525,235,1246,11,1773,2027,2803,1620,1113,469,1023,67,847,966,1413,379,1594,1783,1807,690,1792,230,174,106,55,25012.82575,25016.74463,444.2,1727
2017-06-03 00:00:00,682,1518,434,398,376.2587644,145,7800,5198,3438,5854,2843,7652,7920,1584,1681,756,680,5109,3413.452679,3128.029955,6890,2806,65,58800,274,697,975,2827,2581,39,310,20,1305,2,2089,312.9353948,227,285,77,318,245,416,237,1198,11,1569,1773,2198,1528,1051,468,988,63,247,514,763,78,1160,1209,1163,571,1710,250,182,8,7,25012.82575,25016.74463,436.2,1565
2017-06-04 00:00:00,689,1463,490,470,376.2587644,144,8630,5703,3584,6535,3003,7536,8060,1422,1689,1238,688,5220,3413.452679,3128.029955,7300,2793,74,34815,298,712,975,2792,2691,40,286,18,1468,1,2039,312.9353948,136,229,89,319,278,403,236,1264,10,1590,1817,2309,1525,1055,467,969,64,251,630,692,90,1133,1022,1020,573,1681,242,195,8,7,13090,11780,883.4,1601
2017-06-05 00:00:00,665,1730,889,556,376.2587644,169,9760,7591,5269,7402,3350,8601,9080,2541,1800,1813,1034,6992,28,335,10116,3907,241,22910,16,726,1117,3521,2943,81,274,12,1849,2,2373,312.9353948,491,281,153,641,487,531,236,1149,11,1673,1960,2850,1575,1107,464,1054,61,605,669,826,195,1483,1203,1280,753,1807,231,177,218,152,27450,24710,1245.6,1748
2017-06-06 00:00:00,667,1846,923,636,376.2587644,178,9850,7630,5823,7536,3521,8907,8970,2768,1793,1839,891,7581,3413.452679,3128.029955,10328,3098,217,23385,1048,694,1093,3458,3040,86,246,6,1962,2,2285,312.9353948,534,306,179,697,496,465,238,1247,10,1576,1824,2939,1524,1074,466,1073,62,1000,568,754,238,1710,1316,1289,790,1801,232,183,197,8,27440,24820,1238.8,1756
2017-06-07 00:00:00,724,1821,886,616,376.2587644,189,9840,7593,5572,7510,3521,9162,9520,2996,1841,1776,689,7088,3413.452679,3128.029955,10353,1797,193,22200,2436,673,1057,3543,3096,85,234,12,1971,2,2513,312.9353948,497,322,169,680,488,424,235,1269,11,1657,1916,2736,1481,1036,453,1053,58,902,529,714,129,1719,1465,1449,754,1805,235,185,7,8,27350,24800,1220.2,1686
2017-06-08 00:00:00,669,1845,907,622,376.2587644,171,9800,7701,5228,7514,3671,9880,9000,2699,1748,1803,1046,7838,3413.452679,3128.029955,11055,3840,226,25480,450,741,1086,3574,3072,84,362,24,1978,2,2331,312.9353948,482,284,156,662,468,558,238,1268,11,1786,1149,2863,1464,1102,485,1057,65,459,958,1135,261,1781,1856,1852,728,1828,233,184,324,37,27390,24870,1220.8,1758
2017-06-09 00:00:00,664,728,325,572,376.2587644,166,9660,7329,4788,7495,3362,9873,7760,2539,791,1732,748,6508,3413.452679,3128.029955,9183,3877,242,19990,358,723,420,1508,3002,75,352,38,1893,2,2105,312.9353948,146,282,51,610,433,213,103,570,10,1777,863.3933333,2841,609,441,217,435,28,187,669,849,176,1859,1989,2148,290,803,236,163,89,7,27330,24800,1239.6,1792
2017-06-10 00:00:00,702,1693.056549,990.384847,340,376.2587644,158,9220,5765,3834,7075,3106,9432,7020,1599,1727.760113,1575,670,5289,3413.452679,3128.029955,7016,2844,65,9345,130,695,538.7715517,2949.182342,2985,39,324,38,1955,1,1520,312.9353948,822.3165468,226,422.030158,279,220,393.2096929,234.2407598,853.2891628,11,1730,863.3933333,2553,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,854,954,209,1859,1996,2074,665.6177458,1663.525424,232,181,7,7,27330,24810,1236,1662
2017-06-11 00:00:00,652,1693.056549,990.384847,346,376.2587644,148,9250,5668,3778,6950,2906,9013,6890,1519,1727.760113,1639,624,5519,3413.452679,3128.029955,7232,1938,63,7160,984,695,538.7715517,2949.182342,2915,47,360,20,1966,1034.900754,1563,312.9353948,822.3165468,259,422.030158,298,244,393.2096929,234.2407598,853.2891628,11,1655,863.3933333,2414,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,603,816,139,1777,1814,1994,665.6177458,1663.525424,227,132,7,7,27260,24710,1246,1662
2017-06-12 00:00:00,692,1693.056549,990.384847,598,376.2587644,175,9920,7454,5517,7423,3484,9942,8420,2563,1727.760113,1754,1148,7286,3413.452679,3128.029955,10033,2737,240,21645,1120,702,538.7715517,2949.182342,2979,82,298,8,1979,3,2228,312.9353948,822.3165468,289,422.030158,631,461,393.2096929,234.2407598,853.2891628,10,1788,863.3933333,2881,1483.072283,948.673528,448.155316,862.1160671,58.73623743,432.769636,614,712,249,1924,1965,2135,665.6177458,1663.525424,232,179,264,213,27250,24720,1222.2,1879
2017-06-13 00:00:00,700,978,461,616,376.2587644,178,10160,7582,5058,7488,3551,10293,9240,2778,813,1713,1073,7378,3413.452679,3128.029955,11146,3886,247,35865,208,732,402,1739,3043,82,374,44,1984,2,2243,312.9353948,317,287,80,665,503,311,114,579,11,1801,863.3933333,2932,843,532,219,525,30,213,939,1215,284,1765,2204,2319,404,870,228,175,360,44,27350,14160,1180.4,1834
2017-06-14 00:00:00,691,1938,910,646,376.2587644,184,10280,7726,5016,7562,3675,11665,10180,3885,1707,1619,1106,7484,3413.452679,3128.029955,12870,4694,273,38460,18,748,847,3593,3072,78,580,226,1980,2,2224,312.9353948,527,285,164,680,505,519,236,1261,10,1982,489,2960,1661,1081,467,1054,66,461,1790,2184,318,2034,3102,3276,749,1805,229,175,393,42,21980,23320,1246.2,1828
2017-06-15 00:00:00,736,1995,919,706,376.2587644,175,10240,7809,5327,7540,3624,11378,9820,2886,1795,1555,1074,7539,3413.452679,3128.029955,11121,3053,255,26605,762,745,820,3624,3016,76,494,62,1930,2,2208,312.9353948,506,286,153,706,485,530,235,1230,10,2036,28,2885,1623,1065,466,1040,65,650,928,1288,346,1966,2947,3131,734,1831,228,178,289,111,24900,27350,1207.2,1887
